EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,Pen Group,Week,Type,Points,Climb,Pen Size,Rank,Pen Rating
98123,1,1,Simo Vic,,ITA,3540.15,0,41196.941,0,0,Male,5B41936AB66334FA,100,Bronze 1,1336,Platinum 1,45-49,Platinum 1,Week 1,Monday Mixer Crit,256,215,49,Platinum,66287
98123,1,2,Hugo Mathieu,,FRA,3541.051,0.901,41196.941,0,0,Bot,Bot2350,1323,Platinum 1,1323,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,254,215,49,Platinum,66287
98123,1,3,Joseph Stein,,AUT,3541.283,1.133,41196.941,0,0,Bot,Bot3359,1327,Platinum 1,1327,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,251,215,49,Platinum,66287
98123,1,4,Jochen Hübner,,SUI,3541.529,1.379,41196.941,0,0,Bot,Bot4146,1410,Platinum 2,1410,Platinum 2,,Platinum 1,Week 1,Monday Mixer Crit,248,215,49,Platinum,66287
98123,1,5,Wilson Lewis,,AUS,3541.571,1.421,41196.941,0,0,Bot,Bot1895,1313,Platinum 1,1313,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,246,215,49,Platinum,66287
98123,1,6,Hassan Al-Khatib,,SYR,3541.586,1.436,41196.941,0,0,Bot,Bot3077,1410,Platinum 2,1410,Platinum 2,,Platinum 1,Week 1,Monday Mixer Crit,243,215,49,Platinum,66287
98123,1,7,Linus Keller,,GER,3541.596,1.446,41196.941,0,0,Bot,Bot4984,1360,Platinum 1,1360,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,240,215,49,Platinum,66287
98123,1,8,Seojoon Rim,Aria Olefson,KOR,3541.597,1.447,41196.941,0,0,Bot,Bot9328,1318,Platinum 1,1318,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,238,215,49,Platinum,66287
98123,1,9,Marcin Pawlak,,POL,3541.655,1.505,41196.941,0,0,Bot,Bot2251,1304,Platinum 1,1304,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,235,215,49,Platinum,66287
98123,1,10,Andres Romero,,PAN,3541.716,1.566,41196.941,0,0,Bot,Bot7565,1304,Platinum 1,1304,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,232,215,49,Platinum,66287
98123,1,11,Oleg Subašić,Systech,CZE,3541.812,1.662,41196.941,0,0,Bot,Bot5504,1333,Platinum 1,1333,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,230,215,49,Platinum,66287
98123,1,12,Marco Fortin,,CAN,3541.845,1.695,41196.941,0,0,Bot,Bot1575,1375,Platinum 1,1375,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,227,215,49,Platinum,66287
98123,1,13,Stephen Burgess,Formix,BER,3562.903,22.753,41196.941,0,0,Bot,Bot9117,1339,Platinum 1,1339,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,224,215,49,Platinum,66287
98123,1,14,Allan Reyna,Saitama,USA,3566.273,26.123,41196.941,0,0,Bot,Bot4034,1372,Platinum 1,1372,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,222,215,49,Platinum,66287
98123,1,15,Birger Hedegaard,eVOX,DEN,3566.409,26.259,41196.941,0,0,Bot,Bot9505,1306,Platinum 1,1306,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,219,215,49,Platinum,66287
98123,1,16,Antoine Barbier,,FRA,3566.617,26.467,41196.941,0,0,Bot,Bot4357,1380,Platinum 1,1380,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,216,215,49,Platinum,66287
98123,1,17,Forrest Beck,,AUS,3590.55,50.4,41196.941,0,0,Bot,Bot8843,1350,Platinum 1,1350,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,214,215,49,Platinum,66287
98123,1,18,Joshua Atkins,,RSA,3590.788,50.638,41196.941,0,0,Bot,Bot969,1349,Platinum 1,1349,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,211,215,49,Platinum,66287
98123,1,19,Stan Richard,,USA,3590.814,50.664,41196.941,0,0,Bot,Bot1681,1315,Platinum 1,1315,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,208,215,49,Platinum,66287
98123,1,20,Dwayne Williams,eVOX,VIN,3590.89,50.74,41196.941,0,0,Bot,Bot6305,1421,Platinum 2,1421,Platinum 2,,Platinum 1,Week 1,Monday Mixer Crit,206,215,49,Platinum,66287
98123,1,21,Russ Ashley,,ENG,3591.037,50.887,41196.941,0,0,Bot,Bot1077,1359,Platinum 1,1359,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,203,215,49,Platinum,66287
98123,1,22,Elijah Smith,Patriot,WAL,3591.063,50.913,41196.941,0,0,Bot,Bot2208,1380,Platinum 1,1380,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,200,215,49,Platinum,66287
98123,1,23,Maxime Fontaine,,FRA,3591.153,51.003,41196.941,0,0,Bot,Bot4597,1397,Platinum 1,1397,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,198,215,49,Platinum,66287
98123,1,24,Roger Craig,,RSA,3591.2,51.05,41196.941,0,0,Bot,Bot9076,1334,Platinum 1,1334,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,195,215,49,Platinum,66287
98123,1,25,Emilio Dougherty,Titans,ENG,3612.103,71.953,41196.941,0,0,Bot,Bot5130,1305,Platinum 1,1305,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,192,215,49,Platinum,66287
98123,1,26,Ron Crane,,AUS,3628.109,87.959,41196.941,0,0,Bot,Bot8975,1391,Platinum 1,1391,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,190,215,49,Platinum,66287
98123,1,27,Gilbert Meyer,,FRA,3638.426,98.276,41196.941,0,0,Bot,Bot7160,1423,Platinum 2,1423,Platinum 2,,Platinum 1,Week 1,Monday Mixer Crit,187,215,49,Platinum,66287
98123,1,28,George Clucas,Monova,IOM,3641.691,101.541,41196.941,0,0,Bot,Bot2219,1405,Platinum 2,1405,Platinum 2,,Platinum 1,Week 1,Monday Mixer Crit,184,215,49,Platinum,66287
98123,1,29,Yurui Ten,Windsail,CHN,3657.249,117.099,41196.941,0,0,Bot,Bot5523,1380,Platinum 1,1380,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,182,215,49,Platinum,66287
98123,1,30,Lionel Martel,,CAN,3657.496,117.346,41196.941,0,0,Bot,Bot2357,1310,Platinum 1,1310,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,179,215,49,Platinum,66287
98123,1,31,Fraser Kinnaird,,SCO,3662.084,121.934,41196.941,0,0,Bot,Bot2453,1410,Platinum 2,1410,Platinum 2,,Platinum 1,Week 1,Monday Mixer Crit,176,215,49,Platinum,66287
98123,1,32,Minjun Ran,,KOR,3662.255,122.105,41196.941,0,0,Bot,Bot2172,1410,Platinum 2,1410,Platinum 2,,Platinum 1,Week 1,Monday Mixer Crit,174,215,49,Platinum,66287
98123,1,33,Joon Yeop,Eckleson,KOR,3662.257,122.107,41196.941,0,0,Bot,Bot3227,1366,Platinum 1,1366,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,171,215,49,Platinum,66287
98123,1,34,Marcel Bourgeois,,FRA,3662.296,122.146,41196.941,0,0,Bot,Bot9059,1428,Platinum 2,1428,Platinum 2,,Platinum 1,Week 1,Monday Mixer Crit,168,215,49,Platinum,66287
98123,1,35,Theodore Burton,,SGP,3662.34,122.19,41196.941,0,0,Bot,Bot1290,1434,Platinum 2,1434,Platinum 2,,Platinum 1,Week 1,Monday Mixer Crit,166,215,49,Platinum,66287
98123,1,36,Matej Đurasović,,CZE,3662.362,122.212,41196.941,0,0,Bot,Bot3072,1356,Platinum 1,1356,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,163,215,49,Platinum,66287
98123,1,37,Van Montgomery,,GBR,3662.438,122.288,41196.941,0,0,Bot,Bot3097,1356,Platinum 1,1356,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,160,215,49,Platinum,66287
98123,1,38,Kyeong Yeong,,KOR,3662.525,122.375,41196.941,0,0,Bot,Bot3498,1347,Platinum 1,1347,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,158,215,49,Platinum,66287
98123,1,39,Richard De Jonge,,NED,3662.581,122.431,41196.941,0,0,Bot,Bot5283,1310,Platinum 1,1310,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,155,215,49,Platinum,66287
98123,1,40,Matthew Ekwona,,NRU,3662.645,122.495,41196.941,0,0,Bot,Bot6869,1311,Platinum 1,1311,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,152,215,49,Platinum,66287
98123,1,41,Lorenzo Sullivan,Zonkify,USA,3662.647,122.497,41196.941,0,0,Bot,Bot8709,1306,Platinum 1,1306,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,150,215,49,Platinum,66287
98123,1,42,Jerry Elliott,,AUS,3662.68,122.53,41196.941,0,0,Bot,Bot4975,1312,Platinum 1,1312,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,147,215,49,Platinum,66287
98123,1,43,Aldo Esposito,,ITA,3662.692,122.542,41196.941,0,0,Bot,Bot8577,1315,Platinum 1,1315,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,144,215,49,Platinum,66287
98123,1,44,Pierre Kasongo,Eckleson,CGO,3662.7,122.55,41196.941,0,0,Bot,Bot6927,1319,Platinum 1,1319,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,142,215,49,Platinum,66287
98123,1,45,Carlos Carmona,,ESP,3662.839,122.689,41196.941,0,0,Bot,Bot958,1377,Platinum 1,1377,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,139,215,49,Platinum,66287
98123,1,46,Onni Kettunen,,FIN,3662.987,122.837,41196.941,0,0,Bot,Bot8885,1310,Platinum 1,1310,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,136,215,49,Platinum,66287
98123,1,47,Daishi Abe,,JPN,3663.078,122.928,41196.941,0,0,Bot,Bot4685,1321,Platinum 1,1321,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,134,215,49,Platinum,66287
98123,1,48,Stefanos Panagiotopoulos,Eckleson,GRE,3663.182,123.032,41196.941,0,0,Bot,Bot5427,1330,Platinum 1,1330,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,131,215,49,Platinum,66287
98123,1,49,Philippe Fabre,,FRA,3663.335,123.185,41196.941,0,0,Bot,Bot5751,1340,Platinum 1,1340,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,128,215,49,Platinum,66287
98122,2,1,Jackie Ventura,,USA,3655.874,0,41196.941,0,0,Bot,Bot9245,1288,Gold 3,1288,Gold 3,,Gold 3,Week 1,Monday Mixer Crit,210,215,49,Gold,54262
98122,2,2,Matthew Salazar,Titans,SGP,3655.937,0.063,41196.941,0,0,Bot,Bot6730,1247,Gold 3,1247,Gold 3,,Gold 3,Week 1,Monday Mixer Crit,208,215,49,Gold,54262
98122,2,3,Jun’ichi Okada,,JPN,3656.075,0.201,41196.941,0,0,Bot,Bot9646,1226,Gold 3,1226,Gold 3,,Gold 3,Week 1,Monday Mixer Crit,206,215,49,Gold,54262
98122,2,4,Kurt Angus,Allkin Racing,GBR,3671.197,15.322,41196.941,0,0,Male,AE665891E96CC699,1210,Gold 3,1210,Gold 3,45-49,Gold 3,Week 1,Monday Mixer Crit,203,215,49,Gold,54262
98122,2,5,André Martinez,,FRA,3672.524,16.649,41196.941,0,0,Bot,Bot8750,1265,Gold 3,1265,Gold 3,,Gold 3,Week 1,Monday Mixer Crit,201,215,49,Gold,54262
98122,2,6,Christopher Dixon,Titans,JAM,3673.219,17.345,41196.941,0,0,Bot,Bot2930,1110,Gold 2,1110,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,199,215,49,Gold,54262
98122,2,7,Badr Al Mutairi,Krowen,KUW,3673.307,17.433,41196.941,0,0,Bot,Bot2702,1110,Gold 2,1110,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,197,215,49,Gold,54262
98122,2,8,Erwin Dougherty,,AUS,3676.14,20.266,41196.941,0,0,Bot,Bot4582,1203,Gold 3,1203,Gold 3,,Gold 3,Week 1,Monday Mixer Crit,195,215,49,Gold,54262
98122,2,9,Herman Espinosa,,AUS,3676.212,20.338,41196.941,0,0,Bot,Bot4250,1193,Gold 2,1193,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,192,215,49,Gold,54262
98122,2,10,Yoobin Pi,,KOR,3679.835,23.961,41196.941,0,0,Bot,Bot5762,1065,Gold 1,1065,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,190,215,49,Gold,54262
98122,2,11,Konstantinos Pappas,,GRE,3679.908,24.034,41196.941,0,0,Bot,Bot8161,1002,Gold 1,1002,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,188,215,49,Gold,54262
98122,2,12,Raya Anwar,,UAE,3679.918,24.044,41196.941,0,0,Bot,Bot678,1045,Gold 1,1045,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,186,215,49,Gold,54262
98122,2,13,Chunghee Cha,,KOR,3686.052,30.177,41196.941,0,0,Bot,Bot6473,1280,Gold 3,1280,Gold 3,,Gold 3,Week 1,Monday Mixer Crit,184,215,49,Gold,54262
98122,2,14,Emil Pilc,Systech,SVK,3687.037,31.163,41196.941,0,0,Bot,Bot604,1088,Gold 1,1088,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,181,215,49,Gold,54262
98122,2,15,Igor Jastrow,AMO Solutions,CRO,3687.557,31.683,41196.941,0,0,Bot,Bot8039,1146,Gold 2,1146,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,179,215,49,Gold,54262
98122,2,16,Zhengyu Loong,,CHN,3689.32,33.445,41196.941,0,0,Bot,Bot7361,1089,Gold 1,1089,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,177,215,49,Gold,54262
98122,2,17,Johan Londoño,,COL,3689.785,33.91,41196.941,0,0,Bot,Bot6875,1029,Gold 1,1029,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,175,215,49,Gold,54262
98122,2,18,Ross Davies,True Form,CAN,3690.078,34.204,41196.941,0,0,Bot,Bot9115,1262,Gold 3,1262,Gold 3,,Gold 3,Week 1,Monday Mixer Crit,173,215,49,Gold,54262
98122,2,19,Banri Takata,,JPN,3690.988,35.114,41196.941,0,0,Bot,Bot2944,1040,Gold 1,1040,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,171,215,49,Gold,54262
98122,2,20,Anaïs Michel,Base,FRA,3692.086,36.212,41196.941,0,0,Bot,Bot6325,1061,Gold 1,1061,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,168,215,49,Gold,54262
98122,2,21,Jamil Ansari,,KSA,3706.825,50.951,41196.941,0,0,Bot,Bot4292,1151,Gold 2,1151,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,166,215,49,Gold,54262
98122,2,22,Albin Jonsson,,SWE,3706.979,51.104,41196.941,0,0,Bot,Bot9373,1009,Gold 1,1009,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,164,215,49,Gold,54262
98122,2,23,Risto Aalto,,FIN,3707.051,51.177,41196.941,0,0,Bot,Bot9460,1115,Gold 2,1115,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,162,215,49,Gold,54262
98122,2,24,Toby Vu,Hector,GBR,3722.656,66.781,41196.941,0,0,Bot,Bot9426,1131,Gold 2,1131,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,160,215,49,Gold,54262
98122,2,25,Darren Harris,,NZL,3722.801,66.927,41196.941,0,0,Bot,Bot7060,1046,Gold 1,1046,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,157,215,49,Gold,54262
98122,2,26,Jan Sadowski,,POL,3722.967,67.093,41196.941,0,0,Bot,Bot5448,1203,Gold 3,1203,Gold 3,,Gold 3,Week 1,Monday Mixer Crit,155,215,49,Gold,54262
98122,2,27,Michael Van Dam,,NED,3723.078,67.204,41196.941,0,0,Bot,Bot1263,1179,Gold 2,1179,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,153,215,49,Gold,54262
98122,2,28,Oliwier Jasiński,,POL,3723.222,67.348,41196.941,0,0,Bot,Bot3595,1103,Gold 2,1103,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,151,215,49,Gold,54262
98122,2,29,Glen Dupuis,,CAN,3723.254,67.38,41196.941,0,0,Bot,Bot89,1095,Gold 1,1095,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,149,215,49,Gold,54262
98122,2,30,Judson Cook,,RSA,3723.288,67.414,41196.941,0,0,Bot,Bot5869,1201,Gold 3,1201,Gold 3,,Gold 3,Week 1,Monday Mixer Crit,146,215,49,Gold,54262
98122,2,31,Ernest Ball,Saint,NZL,3723.432,67.557,41196.941,0,0,Bot,Bot5932,1156,Gold 2,1156,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,144,215,49,Gold,54262
98122,2,32,Akira Wada,,JPN,3723.563,67.689,41196.941,0,0,Bot,Bot5898,1115,Gold 2,1115,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,142,215,49,Gold,54262
98122,2,33,Nasser Pillai,,UAE,3723.676,67.802,41196.941,0,0,Bot,Bot3173,1076,Gold 1,1076,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,140,215,49,Gold,54262
98122,2,34,Fotios Ioannou,Fujikai,GRE,3723.833,67.959,41196.941,0,0,Bot,Bot13,1058,Gold 1,1058,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,138,215,49,Gold,54262
98122,2,35,Ramon Miles,,GBR,3723.923,68.048,41196.941,0,0,Bot,Bot2262,1240,Gold 3,1240,Gold 3,,Gold 3,Week 1,Monday Mixer Crit,136,215,49,Gold,54262
98122,2,36,Annie David,AI Thunder,FRA,3724.417,68.543,41196.941,0,0,Bot,Bot9100,1017,Gold 1,1017,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,133,215,49,Gold,54262
98122,2,37,Maria Soriano,,ESP,3724.537,68.663,41196.941,0,0,Bot,Bot2380,1027,Gold 1,1027,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,131,215,49,Gold,54262
98122,2,38,Faustino Meyer,,GBR,3724.549,68.675,41196.941,0,0,Bot,Bot8444,1016,Gold 1,1016,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,129,215,49,Gold,54262
98122,2,39,Tom Schreiner,,LUX,3724.563,68.689,41196.941,0,0,Bot,Bot1791,1009,Gold 1,1009,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,127,215,49,Gold,54262
98122,2,40,Fatou Njie,,GAM,3724.587,68.713,41196.941,0,0,Bot,Bot7090,1052,Gold 1,1052,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,125,215,49,Gold,54262
98122,2,41,Joseph Kramer,,GER,3724.941,69.067,41196.941,0,0,Bot,Bot7362,1009,Gold 1,1009,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,122,215,49,Gold,54262
98122,2,42,Dirk Rabenstein,,GER,3725.394,69.52,41196.941,0,0,Bot,Bot3571,1005,Gold 1,1005,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,120,215,49,Gold,54262
98122,2,43,Raimo Rautiainen,Windsail,FIN,3727.996,72.121,41196.941,0,0,Bot,Bot2923,1077,Gold 1,1077,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,118,215,49,Gold,54262
98122,2,44,Stan Barajas,,AUS,3728.33,72.456,41196.941,0,0,Bot,Bot3384,1003,Gold 1,1003,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,116,215,49,Gold,54262
98122,2,45,Lelia Mercado,Eckleson,NZL,3730.274,74.399,41196.941,0,0,Bot,Bot4627,1005,Gold 1,1005,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,114,215,49,Gold,54262
98122,2,46,Silke Herrmann,,GER,3796.916,141.042,41196.941,0,0,Bot,Bot5781,1102,Gold 2,1102,Gold 2,,Gold 3,Week 1,Monday Mixer Crit,112,215,49,Gold,54262
98122,2,47,Ramón Vera,,PAR,4012.361,356.487,41196.941,0,0,Bot,Bot8094,1023,Gold 1,1023,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,109,215,49,Gold,54262
98122,2,48,Ronald Verhoeven,Pioma,NED,4012.741,356.867,41196.941,0,0,Bot,Bot4738,1021,Gold 1,1021,Gold 1,,Gold 3,Week 1,Monday Mixer Crit,107,215,49,Gold,54262
98122,2,49,Txarrena RTX,,BSQ,4539.182,883.307,41196.941,0,0,Male,4B359623A4F7D02D,100,Bronze 1,1059,Gold 1,50-54,Gold 3,Week 1,Monday Mixer Crit,105,215,49,Gold,54262
98124,4,1,Miguel Angel,,ESP,3969.668,0,41196.941,0,0,Male,875382C1CA4C25E1,100,Bronze 1,525,Bronze 2,40-44,Bronze 2,Week 1,Monday Mixer Crit,2,215,49,Bronze,525
102556,1,1,Richard De Jonge,,NED,3664.987,0,43328.937,0,0,Bot,Bot5283,1364,Platinum 1,1364,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,222,215,49,Platinum,56633
102556,1,2,Jonathon Deleon,,USA,3668.1,3.113,43328.937,0,0,Bot,Bot3563,1361,Platinum 1,1361,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,219,215,49,Platinum,56633
102556,1,3,Xander Fontaine,,BEL,3678.042,13.054,43328.937,0,0,Bot,Bot8697,1292,Gold 3,1292,Gold 3,,Platinum 1,Week 1,Monday Mixer Crit,217,215,49,Gold,56633
102556,1,4,Christian Renaud,Douvan,FRA,3678.563,13.576,43328.937,0,0,Bot,Bot8436,1243,Gold 3,1243,Gold 3,,Platinum 1,Week 1,Monday Mixer Crit,215,215,49,Gold,56633
102556,1,5,Leroy Lightbourne,AMO Solutions,BAH,3703.527,38.54,43328.937,0,0,Bot,Bot5639,1098,Gold 1,1098,Gold 1,,Platinum 1,Week 1,Monday Mixer Crit,213,215,49,Gold,56633
102556,1,6,Kyaw Min,,MYA,3703.539,38.551,43328.937,0,0,Bot,Bot6745,1096,Gold 1,1096,Gold 1,,Platinum 1,Week 1,Monday Mixer Crit,210,215,49,Gold,56633
102556,1,7,Ali Hosseini,,IRI,3703.544,38.557,43328.937,0,0,Bot,Bot1184,1121,Gold 2,1121,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,208,215,49,Gold,56633
102556,1,8,Kari Heiskanen,,FIN,3703.605,38.618,43328.937,0,0,Bot,Bot2577,1190,Gold 2,1190,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,206,215,49,Gold,56633
102556,1,9,Kai Schulz,,GER,3703.611,38.624,43328.937,0,0,Bot,Bot2250,1094,Gold 1,1094,Gold 1,,Platinum 1,Week 1,Monday Mixer Crit,203,215,49,Gold,56633
102556,1,10,Taras Pavlyuk,,UKR,3703.864,38.877,43328.937,0,0,Bot,Bot3683,1218,Gold 3,1218,Gold 3,,Platinum 1,Week 1,Monday Mixer Crit,201,215,49,Gold,56633
102556,1,11,Jingfeng Chaw,,CHN,3703.872,38.885,43328.937,0,0,Bot,Bot8372,1191,Gold 2,1191,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,199,215,49,Gold,56633
102556,1,12,Kaede Kikuchi,,JPN,3704.134,39.147,43328.937,0,0,Bot,Bot6744,1126,Gold 2,1126,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,196,215,49,Gold,56633
102556,1,13,Hyuk So,,KOR,3704.567,39.58,43328.937,0,0,Bot,Bot9587,1085,Gold 1,1085,Gold 1,,Platinum 1,Week 1,Monday Mixer Crit,194,215,49,Gold,56633
102556,1,14,Diane Mugabo,,RWA,3704.773,39.785,43328.937,0,0,Bot,Bot5398,1078,Gold 1,1078,Gold 1,,Platinum 1,Week 1,Monday Mixer Crit,192,215,49,Gold,56633
102556,1,15,Bruno Bernard,,FRA,3707.263,42.275,43328.937,0,0,Bot,Bot2853,1118,Gold 2,1118,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,189,215,49,Gold,56633
102556,1,16,Junjian Thien,,CHN,3707.451,42.464,43328.937,0,0,Bot,Bot4697,1134,Gold 2,1134,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,187,215,49,Gold,56633
102556,1,17,Rolf Eriksson,Monova,SWE,3707.57,42.583,43328.937,0,0,Bot,Bot319,1160,Gold 2,1160,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,185,215,49,Gold,56633
102556,1,18,Haruki Watanabe,AI Thunder,JPN,3707.818,42.831,43328.937,0,0,Bot,Bot7800,1336,Platinum 1,1336,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,182,215,49,Platinum,56633
102556,1,19,Wim Dijkstra,,NED,3707.887,42.9,43328.937,0,0,Bot,Bot3490,1121,Gold 2,1121,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,180,215,49,Gold,56633
102556,1,20,Bert Jacobs,Hinal,NED,3708.299,43.312,43328.937,0,0,Bot,Bot5731,1097,Gold 1,1097,Gold 1,,Platinum 1,Week 1,Monday Mixer Crit,178,215,49,Gold,56633
102556,1,21,Ethan Damme,,BEL,3718.874,53.887,43328.937,0,0,Bot,Bot7683,1238,Gold 3,1238,Gold 3,,Platinum 1,Week 1,Monday Mixer Crit,176,215,49,Gold,56633
102556,1,22,Kenneth Pettersson,Ampex,SWE,3718.892,53.905,43328.937,0,0,Bot,Bot5714,1371,Platinum 1,1371,Platinum 1,,Platinum 1,Week 1,Monday Mixer Crit,173,215,49,Platinum,56633
102556,1,23,Théo Roy,,FRA,3719.585,54.598,43328.937,0,0,Bot,Bot4058,1192,Gold 2,1192,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,171,215,49,Gold,56633
102556,1,24,Alessio Dal,,ITA,3719.773,54.786,43328.937,0,0,Bot,Bot5558,1053,Gold 1,1053,Gold 1,,Platinum 1,Week 1,Monday Mixer Crit,169,215,49,Gold,56633
102556,1,25,Patrick Black,AI Thunder,CAN,3737.354,72.367,43328.937,0,0,Bot,Bot4400,1167,Gold 2,1167,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,166,215,49,Gold,56633
102556,1,26,Theo Wilson,,IOM,3743.84,78.853,43328.937,0,0,Bot,Bot6977,1210,Gold 3,1210,Gold 3,,Platinum 1,Week 1,Monday Mixer Crit,164,215,49,Gold,56633
102556,1,27,David Wallin,Titans,SWE,3743.97,78.982,43328.937,0,0,Bot,Bot230,1268,Gold 3,1268,Gold 3,,Platinum 1,Week 1,Monday Mixer Crit,162,215,49,Gold,56633
102556,1,28,Dan Stimson,Race3R,GBR,3747.236,82.249,43328.937,0,0,Male,99D3251383077B95,1215,Gold 3,1215,Gold 3,40-44,Platinum 1,Week 1,Monday Mixer Crit,159,215,49,Gold,56633
102556,1,29,Victor Garcia,Orbit,FRA,3747.725,82.738,43328.937,0,0,Bot,Bot5903,1142,Gold 2,1142,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,157,215,49,Gold,56633
102556,1,30,Erick Xiong,HCOM,GBR,3747.967,82.98,43328.937,0,0,Bot,Bot2401,1117,Gold 2,1117,Gold 2,,Platinum 1,Week 1,Monday Mixer Crit,155,215,49,Gold,56633
102556,1,31,Jhon Cardenas,Saint,COL,3794.414,129.427,43328.937,0,0,Bot,Bot2932,1050,Gold 1,1050,Gold 1,,Platinum 1,Week 1,Monday Mixer Crit,152,215,49,Gold,56633
